No	Na	x	y	z	Cl	x	y	z
1235	13.423767	1.099885	0.358732	-13.373821	26.324322	2.438014	13.356476	-22.552839
1236	8.209607	-2.198612	0.164620	7.908012	12.071512	4.977612	-1.712554	-10.863331
1237	24.798894	-5.272335	19.253405	-14.713737	17.109492	13.708666	-6.095124	-8.225367
1238	20.174880	4.492433	15.251716	-12.418898	22.875162	11.115838	19.635447	3.763033
1239	19.425451	-8.027184	3.914945	17.250671	16.899380	-4.647840	-2.818652	-16.001307
1240	23.119796	-16.617130	12.714602	9.835389	5.334300	-4.683897	-0.645800	-2.469575
1241	13.806937	9.354656	-7.806215	-6.494993	15.149617	2.053154	13.090860	-7.343353
1242	25.650065	13.078953	-0.707457	-22.053715	9.732044	7.987514	-4.355153	-3.456145
1243	26.219083	-14.631241	-18.065773	-12.124147	12.121786	7.886584	-6.433290	6.584243
1244	20.832790	7.540384	-16.089853	10.874942	18.003636	-6.103771	-3.110573	16.649302
1245	27.024058	0.078470	0.588200	-27.017542	6.668557	-0.661025	4.398944	-4.968097
1246	27.898409	11.205459	-16.817249	-19.233799	15.264348	-7.304715	-12.598916	-4.572612
1247	4.460344	-1.773477	3.347977	-2.353825	24.202134	-9.700987	-18.910326	11.577293
1248	6.783749	4.177000	-2.869948	-4.509470	9.260677	-3.243898	-4.803675	7.222325
1249	28.069183	-22.955173	-9.588014	13.000347	9.820878	-7.691322	-1.905893	5.801791
1250	25.792760	-20.903799	14.479755	-4.316752	12.407173	-11.520585	0.048426	-4.605618
1251	2.056376	-1.911335	-0.351329	0.672345	24.411717	10.639761	6.472140	-20.996162
1252	17.694098	-7.619221	1.350948	15.912370	10.163985	5.495206	-8.515059	-0.776567
1253	14.047487	3.533926	-7.908706	-11.058735	3.538497	3.343996	-0.979976	-0.615058
1254	14.027059	-0.684412	-13.777932	2.541367	21.368423	10.637343	-17.689314	5.526717
1255	11.473675	-8.342975	5.074328	6.024216	16.845092	-13.281200	-10.282309	-1.281001
1256	32.266127	14.728763	19.951416	-20.642372	15.291257	-4.399457	5.416267	-13.606298
1257	27.881024	13.912420	-24.070681	-2.097242	22.886651	-0.783145	-11.991910	19.477669
1258	22.119164	-11.488240	18.744551	2.433020	7.417886	-1.126123	7.325965	0.295157
1259	20.659113	3.893394	16.650003	-11.593869	10.796897	-5.816767	-7.577904	5.031260
1260	33.819359	8.215302	-31.209986	10.109136	14.180506	4.157951	12.989745	3.881329
1261	30.111335	12.803344	-21.122046	-17.222836	14.503044	12.028817	-8.071114	-0.709210
1262	8.864816	5.269115	6.994651	1.377039	6.782622	-2.679014	-3.262059	-5.309031
1263	27.032763	-26.228487	5.885736	2.862663	10.732471	4.964924	7.002656	6.441916
1264	17.054368	-0.646894	-11.511465	12.566589	23.417963	1.506638	-19.142590	-13.404936
1265	3.588522	3.095563	0.864064	1.596362	13.006627	6.503361	-1.226091	11.197113
1266	15.426040	6.359413	2.232415	-13.875767	20.130133	-15.378901	12.758326	2.436551
1267	16.596964	-0.670009	14.266959	-8.453649	13.581082	7.740403	2.360495	-10.906879
1268	10.372795	-2.524330	-8.946146	-4.603161	15.575333	-5.859744	4.047526	13.851785
1269	16.646401	7.776407	-7.420763	12.710722	15.711208	-0.011896	0.625992	15.698728
1270	36.344575	-1.990084	21.488895	29.243719	22.753695	15.788246	15.893904	-3.980669
1271	7.803027	-4.724734	5.603107	-2.677555	23.021639	-20.635464	9.159729	4.502542
1272	22.870091	-11.449244	-7.221322	-18.433891	15.227498	-8.292241	10.572839	7.164531
1273	38.097728	19.950062	32.117264	-4.681164	19.104413	-15.042930	4.007512	-11.073785
1274	16.655326	-6.194251	15.405945	-1.299234	9.214744	-4.166184	-5.157460	6.399611
1275	18.189742	16.526737	-7.330753	1.998431	16.519706	0.702378	7.488948	14.707923
1276	35.304804	5.356051	-0.949729	34.883232	24.553144	2.554944	-7.243269	23.320896
1277	15.076066	-14.131671	0.891519	-5.175794	19.098484	8.132836	16.184343	6.056079
1278	17.080617	-10.547142	9.744796	-9.249013	10.955604	-1.679626	10.018122	4.103821
1279	35.766952	-31.601400	-16.486095	-2.972376	22.572584	3.978456	-11.705499	-18.885834
1280	31.381654	31.296143	-1.135315	2.017606	32.023711	8.513509	-6.330886	30.215197
1281	38.037988	-28.483116	-1.404682	25.171959	6.049456	3.403833	4.997939	0.174483
1282	8.522251	4.446742	-0.158837	7.268426	15.803559	9.438663	-6.526092	10.866199
1283	3.902463	-2.761062	-2.724461	0.427861	19.272016	13.303596	-1.547537	-13.857491
1284	26.270362	-12.836491	-12.532832	-19.190741	11.948064	5.598771	-7.350367	-7.575098
1285	33.544222	-26.836172	-5.166253	19.451080	4.024967	-0.207422	-0.323792	-4.006557
1286	36.213475	-4.063394	32.030289	-16.400160	17.881084	-0.611640	-13.571690	-11.626190
1287	33.108321	0.893990	-4.735490	-32.755714	9.435760	1.729559	6.525478	-6.592444
1288	28.216430	19.149105	15.462656	-13.798006	23.044007	-8.797858	9.203431	-19.207312
1289	4.997783	-2.246536	2.988217	-3.316846	17.428486	-2.387276	14.070642	-10.003502
1290	11.107700	10.815545	-1.951095	-1.611899	27.232151	15.331600	-8.709043	20.752943
1291	27.153417	11.231483	-19.189676	-15.585833	7.936749	2.765429	5.360414	5.158522
1292	10.606262	7.592721	-5.115300	-5.355099	22.254140	-10.700747	-3.683578	19.161734
1293	6.064348	2.150380	-4.273345	-3.727024	6.736456	-1.686951	-1.038446	-6.438607
1294	29.985655	-28.912699	-7.940946	-0.369769	17.173650	10.989356	-12.684000	-3.644785
1295	6.403808	1.430186	-6.228264	-0.414780	16.957143	-8.232451	-11.911276	-8.825699
1296	26.870250	17.571115	-19.702911	-5.006148	30.904012	-8.693250	15.115864	25.514624
1297	22.802817	3.067757	-9.817241	-20.351391	18.187221	-9.300104	-11.583792	10.492800
1298	31.638913	-9.211131	27.342388	12.983439	12.029418	-1.242570	6.886541	-9.784603
1299	11.114622	-3.427511	6.413482	-8.405607	8.282535	8.183598	0.624801	-1.112985
1300	14.545342	-10.680618	-2.172097	9.631893	14.365218	-11.075363	-4.656537	-7.874801
1301	24.737953	-6.170710	-8.650509	22.339592	22.551625	13.253544	-16.414331	-7.968004
1302	30.824144	2.361031	-0.789757	30.723438	11.012033	9.481129	3.244480	-4.565789
1303	22.260638	9.768150	-18.686338	7.137227	8.804737	1.685093	0.718182	8.612088
1304	13.515494	7.567170	6.431931	9.167158	14.441979	3.156785	7.045726	-12.205049
1305	16.658495	9.125934	11.698030	7.574887	16.195464	-12.126991	-10.599306	1.698186
1306	10.497227	1.254939	-1.362212	-10.332535	11.773867	-4.105536	-10.486303	-3.435980
1307	19.803429	-10.579911	14.872008	-7.685354	17.728653	15.085464	6.136803	7.005252
1308	23.849759	-14.765296	-13.900007	-12.553360	8.524107	-1.400695	6.278574	5.592671
1309	21.784522	-4.204503	-3.500778	21.086302	11.642438	-2.451108	-11.380734	-0.131612
1310	18.407142	4.960380	-17.584404	2.237464	12.587452	2.123757	-11.074004	-5.594643
1311	15.721561	11.076473	-9.059965	6.511240	7.307609	-5.169326	4.700802	2.140486
1312	21.375506	0.035455	21.368166	-0.558997	20.506289	5.363022	16.288908	-11.243547
1313	30.353473	-13.113968	-1.199085	-27.348114	9.522566	-7.428983	0.821335	5.900414
1314	24.744893	-24.685070	-0.626323	-1.601487	6.595047	6.345845	-1.672370	-0.654274
1315	23.632409	5.208496	14.983986	-17.516920	18.149544	-15.400424	8.714654	-4.035803
1316	24.233830	7.289589	10.440549	-20.618811	9.421677	-5.624100	-6.093519	-4.472866
1317	20.770169	-20.463934	-2.434917	-2.588148	28.470900	16.528271	-6.584396	-22.227329
1318	14.695271	-1.434709	14.430868	2.375428	11.062904	-11.019605	0.651976	0.728758
1319	18.954765	4.045670	15.170381	10.619568	18.185213	4.895547	-14.653932	9.591553
1320	26.746299	-13.155396	-11.531925	-20.231529	14.112269	6.546724	2.104613	12.323439
1321	11.317506	2.120674	-6.692153	8.877149	13.832800	-4.774761	-5.661132	-11.683304
1322	22.962196	-2.529970	13.658169	18.284313	6.019664	3.330019	1.832204	-4.668014
1323	12.154468	-2.106261	10.252057	-6.179813	12.088153	9.228929	-7.798140	0.373262
1324	7.469741	-3.603134	5.816017	-2.998068	6.587681	-3.926950	-1.204980	-5.150207
1325	39.970970	26.870304	-19.367268	-22.373514	19.573237	-15.415875	8.689891	8.363504
1326	12.230709	8.359480	-8.850693	-1.172418	38.095692	26.673704	-17.791351	-20.573359
1327	19.178760	16.025272	6.088542	8.599135	12.049526	10.646330	-2.973727	4.796215
1328	2.844714	-1.349646	-2.443247	-0.548995	10.539524	3.852201	6.036405	7.733300
1329	27.333661	-20.306877	16.943150	-6.905756	12.297699	8.492482	-8.815617	-1.181549
1330	31.187944	-11.542727	-28.735189	3.707047	17.350225	16.476921	0.070238	-5.434744
1331	8.907861	-0.021707	4.452660	7.715137	9.887119	9.678422	-1.982109	0.393072
1332	14.427878	1.725575	5.083353	13.391996	35.845106	-34.346767	-6.803909	-7.673199
1333	13.201872	-5.604627	-11.618599	2.808156	13.579740	-4.641017	11.159315	6.191930
1334	19.393210	11.326248	-4.076109	-15.205197	10.519247	7.910974	-6.831322	-1.184939
1335	32.319532	12.984388	-26.917727	-12.304218	24.512117	-6.038193	-17.490143	16.077282
1336	23.838287	20.052628	12.693120	-2.245160	24.163240	3.756790	19.380945	-13.932970
1337	16.996943	16.474188	2.786506	-3.119710	9.763125	3.041761	6.392228	-6.723520
1338	27.509642	4.158599	-26.690447	-5.206389	14.652665	8.125174	-10.067988	-6.878789
1339	34.880063	8.477947	-22.979872	24.832815	10.031387	-5.267768	-1.929095	-8.316125
1340	11.287638	5.327857	-8.207814	5.626412	13.451617	9.521555	7.947942	5.207321
1341	16.763520	11.076418	-0.609843	12.568081	20.867107	7.866631	-8.773063	-17.221663
1342	20.477871	-17.523203	-1.301424	-10.516028	20.209665	-9.150621	-17.904396	2.032063
1343	13.784959	-0.114426	5.791994	12.508590	15.038308	1.040887	7.895909	12.756248
1344	10.634432	5.147456	-4.193064	-8.307410	10.950253	-1.957990	10.506451	2.385124
1345	19.078891	3.024306	-17.543068	-6.862829	25.693068	19.232172	16.587133	-3.888996
1346	20.679293	-8.242064	-18.925013	-1.243162	9.664783	-8.452741	1.205834	-4.528264
1347	22.784505	15.958722	-5.881498	15.161162	11.474430	2.118860	8.269039	7.667852
1348	26.017429	25.121525	-3.059543	6.037780	31.472206	-18.463858	-20.683708	-14.891942
1349	11.998028	-4.451441	9.881888	5.146420	15.703514	7.504973	-4.529104	13.029311
1350	17.956662	-2.891577	-15.908741	-7.809767	25.234458	3.262922	24.128325	-6.629868
1351	14.717117	-8.159929	12.174126	1.341543	15.548518	-2.715109	-5.949283	-14.106404
1352	26.520979	-4.147576	-10.113684	24.163471	11.396723	-10.011559	-2.432023	4.872296
1353	19.603326	-13.800643	13.778940	-1.993349	14.658976	-7.736297	-0.493793	-12.441522
1354	21.005718	-10.533181	-16.359312	-7.916136	13.544009	8.824699	9.635315	-3.567291
1355	2.219496	1.106508	-1.895817	-0.328146	22.413494	2.693729	12.253942	-18.572815
1356	21.715634	21.076975	4.113795	3.225923	9.722862	-1.266235	-6.447218	-7.166873
1357	13.174771	6.152174	10.882378	4.159231	25.200277	14.090351	-20.083904	-5.757842
1358	17.610478	4.142548	-9.360512	-14.330005	21.158032	10.600987	14.885627	-10.662996
1359	28.694412	9.642994	-25.087477	-10.049897	9.123542	-8.552928	0.314022	3.160352
1360	13.222132	-0.109014	5.366326	-12.083685	29.792810	-17.847500	3.411866	-23.610113
1361	9.648702	0.942473	7.735558	-5.689494	15.442411	-7.787354	13.241896	-1.573967
1362	18.898872	-1.521482	-16.965950	-8.185902	25.023789	-24.250187	-5.532391	2.740638
1363	9.818359	2.900565	-9.319597	1.063952	16.480406	-2.699597	-12.965461	9.808812
1364	10.814473	2.621811	-3.148390	10.008326	29.073376	11.581457	21.589363	15.653448
1365	15.437964	13.629684	4.400359	-5.761882	22.034771	-5.558308	-17.580753	12.064553
1366	17.960450	16.420853	-6.950615	-2.149953	7.673328	7.391081	1.713756	-1.146705
1367	24.819635	13.542863	19.678406	-6.735391	15.445574	1.059977	-11.427308	-10.337255
1368	24.112567	13.890284	-17.618402	-8.835599	19.012402	-8.686739	7.490767	-15.162467
1369	23.845313	1.514517	19.531023	13.595746	16.956638	-9.486474	-13.710229	3.092572
1370	22.994901	4.294250	21.969671	-5.259128	13.592614	-4.078172	7.205313	-10.780128
1371	22.312048	6.712805	-6.599598	20.228966	6.966689	1.719142	-6.679326	-0.982809
1372	15.352056	-3.740125	4.893187	14.062496	23.428639	4.401088	-4.737449	-22.518618
1373	15.921699	-0.150183	-14.856174	5.724686	9.704840	-2.337134	7.188467	-6.086679
1374	11.208744	-2.141835	-5.251207	9.668159	14.118480	1.077317	13.372533	4.398435
1375	13.932059	-3.088649	5.307656	-12.505651	14.779203	-1.263235	12.452354	-7.859259
1376	23.898515	7.157455	-20.561960	-9.854727	15.700134	3.443751	-4.511925	14.638214
1377	15.333330	-1.057903	15.279119	0.735116	15.233508	8.646630	2.458940	-12.298340
1378	17.989762	-1.920184	2.154981	-17.756702	5.651537	1.245874	-2.247810	5.033391
1379	22.655590	-7.909684	-9.813499	-18.825724	25.601550	-12.141848	5.400253	-21.882690
1380	25.164102	-24.805262	3.789351	-1.889929	20.817692	-3.945167	17.835316	9.985663
1381	11.338115	5.218519	7.541595	-6.666654	22.980651	16.915941	-12.658138	9.040619
1382	31.098243	5.617589	4.389658	30.270023	28.868053	11.044679	-26.531668	-2.729496
1383	17.884887	14.693629	-9.351879	-4.063101	11.356765	-5.441827	-5.731784	-8.155322
1384	10.333136	8.695745	-3.964338	-3.929600	7.097581	-6.439458	-1.709784	-2.446563
1385	19.657537	-7.957719	-7.038898	-16.539268	15.338380	2.850281	-14.946597	1.934179
1386	31.882931	15.797913	-19.533695	-19.631149	17.210971	10.571039	13.277882	-2.858062
1387	16.932771	3.743482	9.822224	-13.275126	23.611406	22.783440	-0.384895	-6.185890
1388	19.605007	-11.416883	13.042756	9.159563	20.080435	-18.743317	-2.434467	6.781247
1389	23.150514	-9.615411	5.600326	20.300900	12.952916	-0.471977	2.855503	-12.625425
1390	15.984545	2.926476	-4.122814	15.163898	13.710697	-10.830955	-6.538806	5.283716
1391	37.581596	-21.064974	31.079823	-1.639465	10.704143	-7.236883	0.325261	-7.880381
1392	24.250576	23.290079	1.874618	6.492184	13.929812	13.268196	-1.280904	-4.044000
1393	33.032131	22.758953	-11.690882	20.891985	14.999201	0.178268	7.695453	-12.873393
1394	14.195880	0.882924	-2.072987	14.015926	10.801855	-3.473207	-6.880244	7.568298
1395	13.371876	5.953549	11.642981	-2.793442	13.470071	4.715134	-6.206250	10.986027
1396	26.347498	10.956115	-13.604288	-19.725048	11.922299	2.524390	-0.589642	11.637053
1397	18.501721	8.744816	-8.385601	-13.982974	15.636710	-3.404769	1.842650	-15.149880
1398	16.285386	-0.519729	-10.330863	12.578432	24.112205	20.710283	3.758538	11.762482
1399	15.211828	13.215419	5.246242	-5.406417	13.295480	-5.181294	11.457026	-4.319783
1400	21.039184	8.497775	-15.840616	10.932061	14.514330	-8.231009	-3.746222	-11.352624
1401	8.846153	-3.784759	-1.562624	-7.841444	7.089883	-5.299186	3.253521	3.405829
1402	15.912515	7.502220	8.046387	-11.496978	24.339660	21.551167	-10.259730	-4.764892
1403	4.841681	-0.057678	-0.242600	-4.835255	9.885125	-5.114898	8.236279	1.928012
1404	17.164423	-14.671233	-8.557118	-2.479528	4.289250	3.279721	0.460200	-2.725677
1405	20.635321	5.377508	-3.416080	19.627258	20.883773	-2.303520	-20.054312	-5.352604
1406	36.653342	2.862993	-19.146082	-31.123919	20.184913	-11.000047	7.403535	-15.218980
1407	18.680154	-3.236714	2.723600	18.194885	11.202795	1.775917	-10.456430	3.607187
1408	18.189517	-15.090569	-8.491350	-5.570476	15.804772	-4.345166	12.043342	9.266514
1409	35.683551	-18.762800	5.647169	-29.822519	18.264707	-15.680216	-3.129228	-8.828266
1410	23.133744	-2.565466	22.982141	0.640042	9.561240	-6.070444	5.334922	-5.109366
1411	34.385580	-11.863316	5.989728	31.713610	17.895024	13.665640	-6.647373	9.449583
1412	14.136777	13.744526	0.299568	3.293439	14.283353	-2.672719	13.885270	2.017432
1413	21.572116	-13.428224	-16.418819	3.932096	21.548869	11.460036	15.381248	9.820311
1414	14.955367	3.197941	-13.665790	-5.165498	21.493366	-10.843908	17.210123	6.941620
1415	22.942067	13.370700	-3.761164	18.259695	26.339981	8.777316	-0.822558	-24.820892
1416	41.334656	-41.289536	1.735061	-0.847126	16.801434	-0.826179	-16.453499	-3.299695
1417	32.600525	3.889845	18.709082	-26.412754	19.868464	4.180279	-17.245489	-8.937238
1418	18.948316	15.002103	-2.216648	-11.360548	31.643624	31.297602	-4.337123	1.722910
1419	22.837323	16.894173	-14.109430	6.087220	7.641843	-3.577045	-2.140802	-6.404645
1420	2.791868	0.916176	-1.291824	2.299204	15.114200	3.454439	10.995968	9.777248
1421	15.568582	-8.102573	7.415946	11.033259	15.734006	5.643337	-12.928019	-6.969793
1422	12.455296	9.386477	1.440002	8.059457	16.282166	4.085530	-14.748779	-5.557956
1423	14.964724	8.992138	10.317650	-6.052316	26.228353	0.227111	11.417327	-23.611853
1424	44.754697	38.037113	21.847248	8.880241	13.507462	-5.541213	3.083274	11.926437
1425	25.830203	-5.388407	-10.067502	-23.169157	6.283245	-1.329995	1.202863	-6.021910
1426	25.311594	6.883824	-5.877319	23.637827	18.280133	7.850053	16.134119	-3.497163
1427	27.375278	-5.621381	16.149771	21.377344	24.131093	-17.251600	1.953798	-16.759314
1428	11.138289	2.562677	-8.620007	-6.571883	19.187981	17.382208	-8.097561	0.683350
1429	12.086566	-7.984945	7.377631	-5.281696	27.732690	-18.802532	7.789510	18.838535
1430	17.495755	-7.217806	-12.924687	-9.325083	8.832452	-5.293976	-4.493606	5.458346
1431	17.893655	-6.282195	-16.001364	-4.967219	28.390493	13.217466	-17.993435	-17.537245
1432	24.246982	-8.050745	-21.554840	7.647908	15.541852	-4.252976	13.809602	-5.723309
1433	18.543674	12.438498	-5.513647	12.599655	15.850984	-15.658245	-1.821807	-1.659541
1434	10.953909	7.723230	-5.428142	-5.556538	8.984322	-2.295505	-6.841598	5.351751
1435	17.750000	9.690098	-11.917789	8.895551	21.608523	-5.213616	-15.828722	-13.754928
1436	17.549301	16.022261	-1.503093	-7.000416	14.978007	-0.222152	13.409739	-6.668602
1437	9.101809	6.691114	-5.050623	-3.544450	14.142593	-10.139390	-5.048850	8.468460
1438	8.621660	-4.632716	6.477588	3.303303	14.246556	-5.068952	12.264178	5.182665
1439	17.830527	1.128703	8.434594	-15.668801	4.446966	-3.445406	-0.374912	-2.786418
1440	11.555972	3.190861	1.816855	-10.957095	11.986562	3.630492	-10.116944	-5.305152
1441	24.929198	-22.689367	-0.107711	-10.326952	12.274018	11.754115	2.945865	-1.952992
1442	27.490893	-14.698358	-4.823358	22.725376	19.709141	17.618282	-1.547077	-8.697869
1443	24.674262	-1.841267	-20.570303	-13.501540	5.901004	5.596387	-1.268775	-1.375683
1444	23.964038	-2.655141	23.793262	1.051674	13.258700	11.768556	-4.007811	4.607783
1445	14.469082	0.423490	-13.079771	6.172080	12.003707	-8.485700	4.978225	-6.877438
1446	8.299393	0.004231	-2.524856	7.906011	4.661742	2.246010	1.316152	3.867172
1447	18.407154	-7.376390	-9.418251	13.989594	9.287680	-2.270052	7.183004	5.432525
1448	17.996801	-3.681036	-17.220888	3.711579	23.792147	23.552107	-1.960908	2.742148
1449	13.292244	-9.153153	1.744647	-9.479438	21.669455	1.539045	-13.343872	-17.004049
1450	12.104088	-9.175898	-7.840076	0.919266	21.510063	-17.936350	3.719627	11.275394
1451	17.160871	11.540217	-3.571137	-12.188760	10.512793	3.517600	-1.311379	-9.819654
1452	14.632288	3.408083	-3.541591	13.782088	21.046541	-9.643826	1.789698	-18.621237
1453	10.902748	-9.627041	-1.170320	-4.982003	18.342132	-6.534932	-17.136351	0.271946
1454	4.147148	-4.054666	-0.448030	0.746855	17.752904	-10.971824	12.760334	5.653190
1455	14.034923	-12.608965	2.015540	-5.825004	4.379093	-1.374933	-3.573171	-2.125666
1456	17.293866	12.468726	-9.597939	7.175529	22.298198	-1.133868	13.865605	-17.426100
1457	25.809232	-10.296587	17.520983	-15.909492	11.326136	-11.142246	1.535967	-1.331360
1458	20.998377	-11.270782	-10.660604	14.151071	20.150718	-17.931139	6.447952	6.553595
1459	13.045883	-9.958962	-0.334940	-8.420330	15.700772	3.509222	-9.346500	12.117860
1460	31.857240	13.665326	-22.906904	-17.418850	22.420956	-15.893789	3.857975	15.336322
1461	12.012852	-11.013631	-4.727402	-0.812542	24.856129	-6.896644	-23.349676	5.005602
1462	10.772432	-3.551909	3.806428	9.430819	14.137791	0.868876	-8.997644	-10.870354
1463	19.431050	12.181946	9.307938	11.938518	6.951122	4.621760	2.125638	4.736992
1464	24.120951	11.919830	-10.175135	18.335882	22.189463	10.896122	-3.070476	-19.084522
1465	21.433005	7.901257	-19.904140	-0.876942	8.041687	1.098484	4.579988	-6.518112
1466	11.547677	-3.839234	10.695756	-2.051813	9.724508	0.065015	-9.294313	2.859643
1467	14.367439	12.547014	-6.938262	0.925331	8.458810	5.414480	-5.458083	3.527633
1468	20.581665	3.770190	-10.290449	17.421173	18.908426	-14.880141	11.044596	-3.758571
1469	8.099393	2.017644	-6.948395	-3.639930	12.187598	-3.364412	-11.633645	1.369883
1470	8.796789	-8.339183	-0.912049	2.647582	22.323419	-17.528605	-9.718279	-9.830468
1471	14.026703	-8.923395	-10.516864	-2.552839	8.236622	0.274701	-2.528162	7.834212
1472	22.241716	12.498734	-12.894607	-13.122679	9.546434	-3.640935	-6.742241	5.693872
1473	15.008710	-4.295912	5.087052	13.450964	10.693785	6.658704	-6.804711	4.869764
1474	17.953975	16.336042	-2.934793	-6.845870	16.238018	-4.131407	-2.420938	-15.515920
1475	13.143060	8.521826	-10.004130	-0.189447	14.858970	8.930625	2.020675	-11.702555
1476	16.629657	14.929798	-4.813357	-5.520708	12.336455	-9.124061	6.687544	-4.921015
1477	30.751266	15.340624	22.858232	-13.704263	5.176705	-4.359637	2.089435	1.850975
1478	9.250266	-7.670242	-3.442684	3.857814	9.469372	6.166771	4.231268	-5.808298
1479	19.390853	-5.720895	-9.609115	-15.841132	11.097988	6.512290	-0.082543	-8.986023
1480	16.699408	9.756335	-12.437283	5.384992	15.974146	11.981386	-1.422517	-10.468819
1481	6.752982	4.908311	3.771484	2.699474	8.704253	-3.868298	-6.023086	-4.952044
1482	19.794839	-13.764275	-5.105194	-13.278456	16.303020	-7.734798	9.606336	-10.662067
1483	11.548476	0.552544	-11.249991	-2.549449	19.807076	-17.638315	-8.721272	-2.269250
1484	10.018382	2.044836	9.392092	2.824046	10.790496	-9.505789	-2.018824	-4.690324
1485	9.109729	-0.922249	8.961954	-1.349076	6.640104	5.625212	-3.505416	0.400040
1486	18.689266	-8.367391	-7.289953	-15.037686	15.938217	3.947346	15.436716	0.391180
1487	27.385865	13.792508	-18.048244	-15.297490	12.528822	-2.497783	-9.281392	8.036679
1488	19.768630	-16.239454	10.210616	-4.777255	14.171243	3.008027	-12.255713	6.447745
1489	12.286652	-6.671972	10.146045	-1.872001	21.722780	6.216906	18.872713	8.777811
1490	26.575496	-9.086437	-2.461253	-24.852282	9.194216	4.587877	5.754468	5.510998
1491	21.253817	-18.108358	11.064687	-1.176767	12.332268	-2.242348	-12.124380	0.236892
1492	32.031438	-15.476117	-25.034061	12.641147	19.745849	0.231387	16.038263	11.516038
1493	20.039158	-17.692810	-0.919818	-9.364094	16.767989	-6.306117	6.383608	14.165024
1494	5.070201	3.667306	-3.286524	-1.206880	10.003853	2.351152	5.949368	-7.691175
1495	21.576728	10.722787	5.546357	-17.883371	20.115816	-10.849167	-1.129715	16.901638
1496	23.141457	1.291203	10.860668	-20.393766	9.932464	9.233658	3.641798	-0.361523
1497	22.463595	-5.114282	-3.496077	-21.592468	7.976393	-3.010281	7.302611	-1.110371
1498	29.254220	-28.874626	3.868816	-2.664131	12.153539	-5.906427	-9.576294	-4.595349
1499	13.111331	3.666836	1.096884	12.540261	20.432951	9.247880	-1.170047	-18.182772
1500	8.772272	-2.257616	3.829980	-7.562220	13.016071	9.095534	-6.010159	7.111073
1501	38.662414	-37.792366	-5.574625	5.953394	36.550461	-31.348862	13.105611	-13.469522
1502	21.423410	-8.303766	4.966230	19.114040	28.875977	19.762184	9.918180	18.571695
1503	32.077691	-12.693527	-12.849278	26.509407	13.736335	8.209494	-5.947198	-9.269409
1504	11.134503	-0.929021	-10.421264	-3.809375	19.560579	-16.119171	-0.767269	11.054404
1505	20.308722	-14.315774	7.572126	12.254212	33.543332	-18.648666	-8.303769	-26.616344
1506	20.118130	-1.602613	18.397322	7.981812	18.166467	-15.056980	4.755368	-8.983003
1507	21.950726	2.397551	6.888821	-20.703388	7.049949	5.113978	1.531029	-4.604883
1508	11.146568	5.441418	-8.971753	-3.760929	17.148428	10.904799	12.530128	4.260261
1509	14.403613	1.040561	13.577829	-4.692957	23.662845	-20.563168	9.974165	-6.132081
1510	26.103100	22.690689	6.398691	11.205409	15.559580	-9.678872	-7.426284	9.657653
1511	11.676120	2.207815	5.532905	10.042126	15.143166	13.204674	-3.973902	-6.257808
1512	17.391646	-10.587070	-4.365706	13.089077	16.445928	-12.727995	-3.387187	-9.848536
1513	17.266553	15.006302	4.008366	-7.541734	11.341487	7.357347	7.541975	-4.197305
1514	25.043166	11.775621	15.293613	-15.956199	11.919125	-11.069916	-4.210463	1.339592
1515	30.720505	7.681873	6.564799	29.011061	20.464796	-9.148571	-9.693301	-15.529051
1516	11.209255	9.059074	-3.602484	5.531970	3.735187	-0.438277	3.560740	1.039552
1517	25.855827	-21.805922	9.934408	-9.712523	2.737971	-1.349757	1.178437	-2.070249
1518	15.798275	14.260252	6.507350	1.971066	24.882965	22.472723	0.712042	-10.659816
1519	23.601259	8.301353	-21.166061	-6.332835	7.967997	-4.911616	-6.062554	-1.615687
1520	27.034652	4.085411	-23.857012	12.042625	16.947545	-10.311322	-2.145458	-13.277534
1521	8.973147	-2.245005	-8.284381	2.616554	28.124835	-12.212471	-22.424652	-11.789694
1522	8.424970	5.580777	-5.173194	3.615676	17.471120	13.371485	-10.803180	-3.120054
1523	14.964125	1.112710	-14.498569	-3.532480	14.709381	-7.710155	6.807123	-10.515820
1524	30.850002	17.824974	16.403944	-19.102449	10.046348	-6.704142	-5.984652	4.490828
1525	12.440525	1.348135	-11.822258	3.630897	19.054746	6.042904	2.597690	17.883474
1526	10.607089	-6.570894	0.709201	-8.296429	17.299706	16.676664	4.464446	1.112387
1527	12.263308	-7.182959	-9.932968	0.360526	11.383249	-5.120374	-6.056654	8.165603
1528	24.002411	-5.346559	-22.849928	-5.040918	9.455577	-7.315649	-5.881929	-1.136721
1529	14.002389	13.068456	4.519166	2.204426	7.073879	0.118382	0.038822	-7.072782
1530	31.929394	-13.031719	-21.395811	-19.795954	7.491956	6.132719	-1.165728	-4.142492
1531	2.957309	2.943080	0.029158	0.288283	11.710395	-10.590132	1.431655	-4.788823
1532	27.001742	-12.501868	-0.133302	-23.932814	17.370759	-2.341208	-17.091249	-2.037450
1533	18.363182	-18.351643	-0.601366	0.249061	10.984085	3.208288	8.811236	5.720063
1534	18.194375	10.875580	-1.946252	14.455766	17.530846	-2.729594	11.549664	-12.902913
1535	24.343999	4.475783	-9.191216	22.093420	15.043855	-9.553657	11.045259	3.612126
1536	16.513074	-3.822745	15.879538	2.430741	23.497525	-1.990932	-12.418697	-19.848068
